Customer,Clv,Coverage,Education,EmploymentStatus,Gender,Income,Location ,Marital ,Policiesnum,Policytype,Saleschannel
LM86393,2828.095211,Basic,High School or Below,Employed,F,98680,Suburban,Single,1,Personal Auto,Call Center
NB81923,7294.492993,Basic,College,Unemployed,F,0,Suburban,Single,7,Personal Auto,Call Center
SZ61347,5583.575264,Extended,College,Employed,M,76927,Rural,Married,1,Personal Auto,Branch
VM53683,25763.41423,Basic,Bachelor,Employed,F,78804,Suburban,Married,2,Personal Auto,Agent
BA38428,5639.941974,Basic,High School or Below,Employed,M,73168,Suburban,Married,3,Corporate Auto,Agent
FX80133,4576.759564,Premium,Master,Employed,F,48569,Urban,Married,1,Personal Auto,Agent
MT41386,2875.43239,Basic,Bachelor,Employed,M,84768,Rural,Married,1,Personal Auto,Agent
KV53202,3031.399321,Extended,High School or Below,Unemployed,F,0,Suburban,Single,1,Corporate Auto,Branch
DB79694,5979.724161,Extended,High School or Below,Employed,F,57693,Suburban,Divorced,3,Corporate Auto,Agent
VY75186,2242.244448,Basic,College,Unemployed,M,0,Rural,Divorced,1,Personal Auto,Call Center
IR57729,16547.63728,Basic,High School or Below,Employed,M,46593,Rural,Married,2,Corporate Auto,Agent
FG16885,15814.74557,Premium,College,Unemployed,M,0,Suburban,Single,2,Personal Auto,Web
NW21079,4879.384813,Basic,Master,Employed,F,67163,Rural,Married,5,Personal Auto,Call Center
FR81224,5494.87251,Basic,Master,Employed,M,89205,Rural,Married,6,Personal Auto,Agent
YK92213,5060.303189,Extended,Doctor,Unemployed,M,0,Urban,Married,1,Personal Auto,Call Center
JV99867,11269.23099,Extended,Bachelor,Employed,F,65448,Suburban,Married,2,Special Auto,Agent
TN66124,10552.87837,Extended,High School or Below,Employed,M,77627,Rural,Married,2,Corporate Auto,Web
NT78297,7517.378484,Extended,Bachelor,Employed,F,37695,Suburban,Single,3,Personal Auto,Branch
KG49115,6298.177143,Extended,College,Employed,F,89411,Rural,Married,4,Personal Auto,Web
WC77067,7821.945982,Basic,College,Unemployed,M,0,Suburban,Single,4,Corporate Auto,Agent
DW62397,22806.46912,Basic,Master,Retired,F,10337,Suburban,Married,2,Personal Auto,Branch
GK67747,4386.277558,Basic,College,Retired,M,10621,Suburban,Single,5,Special Auto,Agent
QM39493,3499.988408,Extended,High School or Below,Disabled,M,16711,Suburban,Married,1,Personal Auto,Call Center
JD11661,7528.092744,Basic,College,Unemployed,F,0,Suburban,Single,7,Personal Auto,Agent
PT73521,2732.613084,Basic,College,Employed,M,42968,Suburban,Married,1,Personal Auto,Agent
TC99043,13736.1325,Premium,Master,Disabled,F,16181,Suburban,Divorced,8,Personal Auto,Web
PY50779,7060.212867,Extended,High School or Below,Employed,M,85412,Rural,Divorced,3,Personal Auto,Call Center
FK97285,3732.305945,Extended,High School or Below,Employed,F,75774,Suburban,Married,1,Corporate Auto,Web
JG12505,4064.182317,Basic,Master,Employed,F,26599,Rural,Married,1,Personal Auto,Web
FX65946,5754.746414,Basic,Bachelor,Employed,M,34847,Suburban,Married,7,Personal Auto,Agent
OU88023,8460.80939,Basic,High School or Below,Unemployed,F,0,Suburban,Single,4,Personal Auto,Agent
XN32623,5638.150224,Basic,Bachelor,Employed,M,85896,Rural,Married,3,Personal Auto,Call Center
EV78251,7163.540342,Basic,Doctor,Unemployed,F,0,Suburban,Single,2,Personal Auto,Branch
HC80108,2803.796963,Basic,College,Employed,F,43775,Urban,Married,1,Personal Auto,Call Center
LG45661,20940.30306,Basic,High School or Below,Unemployed,F,0,Suburban,Single,2,Personal Auto,Agent
ZJ22132,3130.67843,Extended,High School or Below,Employed,F,42056,Urban,Married,1,Personal Auto,Agent
LG53863,3741.570763,Basic,High School or Below,Disabled,F,13093,Suburban,Divorced,1,Personal Auto,Agent
KR87696,3439.089657,Extended,College,Employed,F,98278,Urban,Married,1,Personal Auto,Branch
LN44535,7284.445594,Extended,College,Employed,F,44605,Suburban,Married,7,Personal Auto,Branch
FU63281,5278.528037,Basic,Bachelor,Employed,M,32365,Urban,Married,3,Personal Auto,Agent
KV17007,5680.276365,Basic,College,Employed,M,82255,Rural,Married,5,Personal Auto,Branch
GR42174,2194.668123,Basic,College,Unemployed,M,0,Suburban,Single,1,Personal Auto,Call Center
SR71812,6473.32562,Extended,High School or Below,Unemployed,F,0,Suburban,Married,6,Personal Auto,Agent
CA29908,18522.29433,Basic,High School or Below,Employed,M,65903,Suburban,Married,2,Personal Auto,Agent
OB98149,4700.007467,Basic,College,Disabled,F,11417,Suburban,Married,6,Personal Auto,Agent
FX30915,21295.51371,Extended,High School or Below,Unemployed,F,0,Suburban,Divorced,2,Corporate Auto,Branch
OC39051,6158.846901,Basic,College,Unemployed,M,0,Suburban,Single,2,Personal Auto,Agent
LW80918,8653.562027,Basic,Doctor,Employed,M,69704,Rural,Married,2,Personal Auto,Agent
EC94366,3776.320768,Extended,Doctor,Medical Leave,M,20101,Urban,Married,1,Corporate Auto,Agent
PI92163,4897.041423,Basic,Bachelor,Medical Leave,M,24383,Suburban,Single,4,Corporate Auto,Call Center
LZ68649,14947.9173,Basic,Bachelor,Employed,M,22139,Suburban,Single,2,Personal Auto,Call Center
IB39821,9011.129467,Basic,Bachelor,Employed,M,88708,Urban,Married,9,Personal Auto,Agent
WI75766,10083.48688,Extended,High School or Below,Retired,F,11828,Suburban,Divorced,2,Personal Auto,Agent
DR27120,2938.728161,Extended,Bachelor,Unemployed,F,0,Suburban,Married,1,Corporate Auto,Web
UQ67668,5639.941974,Basic,High School or Below,Employed,M,73168,Suburban,Married,3,Personal Auto,Agent
PR64751,2606.045519,Basic,Bachelor,Unemployed,M,0,Suburban,Married,1,Corporate Auto,Agent
CL79250,52811.49112,Basic,Bachelor,Unemployed,M,0,Suburban,Married,2,Corporate Auto,Agent
ZR72236,5226.286197,Basic,Master,Employed,M,76646,Urban,Married,9,Personal Auto,Branch
SG52649,8382.630118,Basic,High School or Below,Retired,M,19683,Suburban,Married,9,Corporate Auto,Web
SG96896,14703.13246,Basic,High School or Below,Unemployed,M,0,Suburban,Single,2,Personal Auto,Call Center
QJ50723,18948.34795,Extended,Master,Unemployed,F,0,Suburban,Married,2,Personal Auto,Branch
NU64028,12265.60041,Basic,Bachelor,Employed,M,35693,Suburban,Divorced,2,Personal Auto,Branch
PM63319,4529.976333,Basic,College,Unemployed,F,0,Suburban,Single,7,Personal Auto,Agent
YG46815,9220.013197,Extended,High School or Below,Unemployed,M,0,Suburban,Single,4,Personal Auto,Agent
XF94149,4087.512572,Basic,College,Employed,M,24123,Suburban,Married,1,Personal Auto,Branch
ME99882,9247.547393,Premium,Bachelor,Employed,M,85654,Urban,Married,4,Personal Auto,Call Center
YZ67161,13024.13012,Extended,Master,Unemployed,M,0,Suburban,Single,2,Personal Auto,Agent
WA45944,25807.063,Extended,College,Employed,F,71210,Suburban,Married,2,Corporate Auto,Branch
UM53032,6104.723142,Extended,College,Employed,M,84822,Urban,Married,5,Corporate Auto,Agent
LW43115,2725.356404,Basic,Master,Employed,F,36650,Rural,Married,1,Personal Auto,Web
YK93229,3260.74476,Extended,High School or Below,Unemployed,M,0,Suburban,Married,1,Personal Auto,Call Center
FH65253,23740.12142,Extended,High School or Below,Employed,M,28025,Suburban,Married,2,Personal Auto,Branch
IH43245,7599.895827,Extended,College,Employed,M,52113,Suburban,Divorced,6,Corporate Auto,Agent
TO20795,32467.66151,Premium,Doctor,Employed,M,37675,Suburban,Single,2,Corporate Auto,Agent
TO14996,5633.949267,Basic,High School or Below,Employed,M,37595,Suburban,Married,9,Personal Auto,Branch
XN34686,5640.021911,Basic,High School or Below,Employed,M,41396,Suburban,Married,3,Special Auto,Branch
KA13067,8370.401649,Basic,High School or Below,Employed,M,77512,Urban,Divorced,6,Corporate Auto,Branch
LQ76461,5170.450306,Basic,High School or Below,Employed,F,35334,Suburban,Married,4,Personal Auto,Web
BH60627,7521.194691,Premium,College,Unemployed,M,0,Suburban,Married,3,Personal Auto,Branch
CD48033,12731.95161,Basic,Doctor,Employed,M,40870,Suburban,Married,2,Personal Auto,Agent
AC58002,5666.867962,Basic,Bachelor,Employed,F,53907,Urban,Married,9,Corporate Auto,Branch
VM21699,4436.806209,Basic,Bachelor,Employed,F,77609,Rural,Married,1,Corporate Auto,Branch
YM24654,17966.28765,Basic,High School or Below,Unemployed,F,0,Suburban,Single,2,Personal Auto,Agent
RR66500,2436.005997,Basic,Master,Employed,M,87462,Rural,Married,1,Corporate Auto,Call Center
GJ31412,6650.816974,Extended,Bachelor,Employed,M,99494,Suburban,Married,3,Personal Auto,Agent
WO64354,2751.365822,Basic,Bachelor,Employed,F,42585,Urban,Married,1,Personal Auto,Agent
UG37492,4362.931238,Premium,College,Employed,M,58842,Suburban,Married,1,Personal Auto,Branch
PR51268,4014.453113,Extended,Doctor,Employed,F,37384,Suburban,Married,1,Personal Auto,Agent
NJ10602,8459.053233,Basic,College,Employed,F,92717,Urban,Married,2,Personal Auto,Call Center
OP60201,2203.439795,Basic,College,Unemployed,M,0,Suburban,Single,1,Personal Auto,Call Center
QK69627,9388.162927,Extended,High School or Below,Employed,F,75264,Urban,Married,2,Personal Auto,Web
DP63956,6791.215414,Basic,Bachelor,Unemployed,F,0,Suburban,Single,8,Corporate Auto,Agent
MV89967,23142.1509,Premium,College,Unemployed,F,0,Suburban,Single,2,Personal Auto,Agent
MQ37971,3038.114641,Extended,Bachelor,Employed,F,31532,Urban,Single,1,Personal Auto,Branch
CO12132,8879.790017,Basic,High School or Below,Employed,F,52583,Urban,Single,7,Personal Auto,Agent
UG19550,21590.44235,Basic,High School or Below,Employed,M,62477,Rural,Divorced,2,Personal Auto,Agent
SQ18525,8457.461231,Basic,College,Employed,F,26023,Rural,Married,2,Personal Auto,Branch
VG11458,4770.73904,Basic,Bachelor,Medical Leave,M,28666,Suburban,Divorced,8,Personal Auto,Branch
TG75223,4312.869599,Basic,Bachelor,Retired,M,21004,Suburban,Single,3,Personal Auto,Call Center
WW85018,6293.963716,Extended,Bachelor,Employed,M,45430,Suburban,Single,8,Personal Auto,Agent
MY11682,7098.017093,Basic,Bachelor,Employed,M,37511,Urban,Married,1,Personal Auto,Call Center
NI49607,4395.885525,Basic,College,Employed,F,28719,Suburban,Married,1,Personal Auto,Branch
NX18821,5564.735366,Basic,Master,Employed,M,49833,Suburban,Married,7,Personal Auto,Agent
JZ63423,5321.108879,Extended,College,Employed,M,67431,Suburban,Divorced,1,Personal Auto,Call Center
DG30586,2867.312197,Extended,Bachelor,Retired,F,23376,Suburban,Divorced,1,Personal Auto,Call Center
QS79556,9414.119587,Extended,College,Disabled,F,20455,Suburban,Married,2,Corporate Auto,Branch
SW74846,7414.436023,Basic,Bachelor,Employed,F,62473,Suburban,Married,1,Personal Auto,Web
FZ24763,5078.451231,Basic,Bachelor,Employed,M,35289,Rural,Married,3,Personal Auto,Web
TW73441,2773.455358,Basic,High School or Below,Employed,F,73478,Urban,Married,1,Personal Auto,Call Center
FP60372,8072.746442,Basic,Bachelor,Employed,M,30584,Rural,Married,2,Personal Auto,Branch
XS17260,12280.76661,Premium,College,Employed,M,88340,Suburban,Married,2,Personal Auto,Branch
HX77930,3136.432103,Extended,College,Employed,F,49532,Urban,Married,1,Personal Auto,Agent
OP47206,5232.333113,Premium,College,Unemployed,M,0,Suburban,Single,1,Corporate Auto,Agent
KI25980,14722.22122,Extended,Master,Employed,M,43982,Suburban,Divorced,2,Personal Auto,Web
SM88270,30118.6554,Premium,High School or Below,Employed,M,68906,Suburban,Married,2,Personal Auto,Web
RM83767,5970.995737,Extended,College,Employed,M,64008,Urban,Single,5,Personal Auto,Agent
YE45848,8026.278333,Extended,Bachelor,Employed,F,87421,Suburban,Married,6,Corporate Auto,Branch
QO77034,3567.503755,Basic,Bachelor,Unemployed,M,0,Suburban,Married,1,Personal Auto,Agent
FQ66070,8491.020256,Basic,College,Employed,M,62076,Urban,Married,2,Personal Auto,Branch
YQ44187,2545.220272,Basic,Bachelor,Employed,F,26746,Rural,Single,1,Personal Auto,Agent
PW65305,8870.673845,Basic,College,Employed,M,91580,Urban,Married,2,Personal Auto,Branch
KB44286,46770.94705,Basic,High School or Below,Employed,F,64403,Rural,Single,2,Corporate Auto,Agent
JV89183,9378.900706,Premium,Bachelor,Employed,M,51425,Urban,Married,3,Personal Auto,Agent
IS75141,5645.513529,Basic,High School or Below,Employed,F,44162,Rural,Married,7,Personal Auto,Agent
XO90806,8406.763319,Basic,College,Employed,F,67128,Urban,Married,4,Personal Auto,Agent
QN44699,4655.209814,Premium,Bachelor,Employed,F,30383,Suburban,Divorced,1,Personal Auto,Branch
BV98316,6520.824777,Extended,Bachelor,Employed,F,93721,Suburban,Married,6,Personal Auto,Agent
JJ66819,2989.963139,Basic,Bachelor,Employed,F,79867,Rural,Divorced,1,Personal Auto,Branch
KM72596,32677.34284,Extended,Doctor,Employed,M,39393,Urban,Single,2,Personal Auto,Agent
HX72126,21112.53624,Extended,Bachelor,Unemployed,F,0,Rural,Married,2,Personal Auto,Branch
WX48434,4270.034394,Extended,College,Unemployed,M,0,Suburban,Married,1,Corporate Auto,Agent
LW12893,7911.626107,Basic,High School or Below,Employed,F,43916,Suburban,Divorced,2,Personal Auto,Call Center
XO94933,3944.231185,Basic,Bachelor,Employed,F,33282,Rural,Married,1,Personal Auto,Agent
NS92256,23777.81427,Extended,Master,Employed,F,33032,Rural,Married,2,Personal Auto,Branch
IR62720,6842.580052,Extended,Bachelor,Disabled,M,25259,Suburban,Married,9,Personal Auto,Agent
XP81320,2521.161048,Basic,College,Medical Leave,F,19637,Suburban,Married,1,Personal Auto,Branch
CA52541,3808.122147,Extended,College,Employed,F,94903,Suburban,Married,1,Corporate Auto,Agent
IB59831,15512.56424,Extended,College,Employed,M,39794,Suburban,Single,2,Corporate Auto,Agent
VO61192,6751.782327,Extended,High School or Below,Employed,M,42433,Suburban,Married,5,Personal Auto,Call Center
UV17888,7405.420506,Basic,Bachelor,Disabled,F,22044,Rural,Divorced,2,Corporate Auto,Agent
WX31658,7218.015592,Basic,Doctor,Employed,F,32312,Urban,Married,2,Personal Auto,Call Center
RQ79244,3362.551989,Extended,College,Unemployed,F,0,Suburban,Single,1,Personal Auto,Branch
UL90124,5038.979968,Extended,High School or Below,Employed,F,72919,Suburban,Married,1,Personal Auto,Agent
PN12718,8681.046339,Extended,Bachelor,Unemployed,M,0,Suburban,Married,2,Personal Auto,Branch
CN63432,13197.92893,Basic,College,Unemployed,F,0,Suburban,Single,2,Personal Auto,Agent
WA24038,4595.457544,Basic,Bachelor,Employed,M,76357,Rural,Married,1,Personal Auto,Call Center
TR40401,5073.282126,Extended,Doctor,Employed,M,57709,Suburban,Married,1,Personal Auto,Branch
UQ73252,4636.54647,Basic,College,Retired,M,26802,Suburban,Married,5,Personal Auto,Agent
LK91880,8376.332294,Basic,College,Employed,F,26448,Rural,Married,3,Personal Auto,Agent
UA50747,25997.74996,Basic,High School or Below,Employed,F,62262,Urban,Married,2,Corporate Auto,Branch
RV22056,4971.353586,Extended,Bachelor,Employed,F,98784,Rural,Married,1,Personal Auto,Web
FW92569,13270.9446,Basic,College,Employed,M,28727,Urban,Married,2,Corporate Auto,Branch
AS26192,5519.078475,Basic,High School or Below,Employed,M,50406,Rural,Divorced,9,Corporate Auto,Call Center
PX72779,7942.174213,Basic,Master,Employed,M,41832,Suburban,Married,2,Personal Auto,Call Center
PZ47901,5504.139033,Basic,Bachelor,Unemployed,F,0,Suburban,Married,5,Corporate Auto,Call Center
LE41874,5140.11289,Extended,High School or Below,Unemployed,F,0,Suburban,Married,1,Corporate Auto,Agent
WT10649,6583.205691,Extended,Bachelor,Unemployed,M,0,Suburban,Single,3,Personal Auto,Branch
SP80065,7899.217251,Extended,High School or Below,Employed,F,40032,Suburban,Married,8,Special Auto,Agent
WW37525,7659.499583,Extended,High School or Below,Employed,M,95701,Rural,Divorced,3,Personal Auto,Branch
MF15503,7055.962564,Premium,Bachelor,Unemployed,M,0,Suburban,Single,4,Special Auto,Branch
GJ52970,7238.504049,Basic,High School or Below,Unemployed,M,0,Suburban,Married,2,Personal Auto,Call Center
GX84338,3824.431298,Extended,Doctor,Employed,F,62530,Rural,Married,1,Personal Auto,Agent
QL54532,3870.356928,Basic,Master,Unemployed,M,0,Suburban,Single,1,Personal Auto,Web
WY43888,16525.38067,Basic,High School or Below,Employed,M,24414,Suburban,Married,2,Personal Auto,Call Center
TN51356,2450.880954,Basic,Bachelor,Employed,M,82695,Urban,Divorced,1,Personal Auto,Web
QJ21876,5666.69628,Premium,College,Employed,F,48156,Suburban,Divorced,1,Personal Auto,Web
MM49431,7298.583562,Basic,Bachelor,Employed,M,74069,Urban,Divorced,2,Personal Auto,Agent
DY38083,8838.085637,Basic,Bachelor,Employed,M,82664,Rural,Married,9,Personal Auto,Agent
KZ95954,5375.657146,Extended,High School or Below,Unemployed,M,0,Suburban,Single,4,Personal Auto,Branch
DC70690,5598.00838,Basic,College,Employed,F,51737,Suburban,Single,6,Personal Auto,Web
QI31659,16953.08411,Basic,Bachelor,Employed,F,76797,Urban,Single,2,Personal Auto,Call Center
JU72142,14002.75508,Basic,Bachelor,Employed,M,61225,Urban,Married,2,Personal Auto,Call Center
QS26062,2807.049427,Basic,High School or Below,Employed,M,80915,Urban,Married,1,Corporate Auto,Branch
LF61343,10529.01236,Premium,High School or Below,Disabled,M,12688,Suburban,Married,3,Personal Auto,Call Center
YK23193,6057.07208,Extended,Bachelor,Retired,M,27681,Suburban,Married,9,Personal Auto,Agent
ID40186,12904.94336,Premium,Bachelor,Employed,F,27778,Suburban,Divorced,2,Personal Auto,Agent
AS17174,2471.528431,Basic,High School or Below,Employed,M,95697,Rural,Married,1,Personal Auto,Agent
IQ95180,5651.396772,Basic,Bachelor,Employed,M,44634,Suburban,Married,9,Personal Auto,Branch
RS59102,12885.78676,Basic,College,Employed,M,37050,Suburban,Married,2,Personal Auto,Agent
OI83286,5551.394979,Basic,College,Employed,F,56872,Urban,Married,9,Personal Auto,Agent
XH93021,5439.342442,Extended,High School or Below,Unemployed,M,0,Suburban,Single,6,Personal Auto,Branch
QJ22057,4454.104455,Basic,College,Unemployed,F,0,Suburban,Single,3,Personal Auto,Branch
NR49426,5195.824739,Basic,College,Employed,M,69488,Suburban,Divorced,3,Personal Auto,Branch
BM39234,4551.060479,Basic,High School or Below,Unemployed,M,0,Suburban,Single,3,Personal Auto,Call Center
MJ95558,16570.09009,Extended,Bachelor,Employed,M,23589,Suburban,Married,6,Special Auto,Agent
WC21120,8002.308333,Basic,College,Unemployed,F,0,Suburban,Married,3,Personal Auto,Agent
EU81458,2743.553584,Basic,Doctor,Employed,F,95782,Urban,Married,1,Personal Auto,Call Center
JO32686,8139.001346,Basic,Bachelor,Medical Leave,F,24992,Suburban,Married,3,Personal Auto,Agent
YY27420,10507.69496,Extended,Bachelor,Medical Leave,M,20043,Suburban,Married,2,Personal Auto,Agent
SX22647,7218.085486,Basic,College,Unemployed,M,0,Suburban,Single,3,Personal Auto,Call Center
HT31871,4861.369008,Basic,High School or Below,Employed,M,36305,Suburban,Married,9,Personal Auto,Branch
ZB81881,5786.49398,Basic,Bachelor,Employed,M,44784,Suburban,Married,4,Personal Auto,Branch
XY91562,7707.806541,Premium,College,Unemployed,F,0,Suburban,Single,3,Personal Auto,Agent
CQ72935,4974.801539,Basic,Bachelor,Employed,M,75644,Suburban,Divorced,9,Personal Auto,Branch
